	-1
the	4.98
transmission	5.5
to	4.98
find	6.0
failure	2.06
they	5.62
discover	6.84
fourteen	5.86
separate	4.32
issue	4.48
that	4.94
could	5.52
cause	5.22
the	4.98
system	5.3
to	4.98
break	5.04
tesla	-1
have	5.82
want	5.7
to	4.98
deliver	6.24
the	4.98
roadster	-1
in	5.5
november	6.1
but	4.24
the	4.98
transmission	5.5
issue	4.48
linger	5.2
and	5.22
by	4.98
the	4.98
time	5.74
january	5.7
roll	5.66
around	5.62
the	4.98
company	5.44
have	5.82
to	4.98
once	4.94
again	5.42
start	6.1
from	5.18
scratch	4.22
on	5.56
a	5.24
third	5.3
transmission	5.5
push	4.44
tesla	-1
also	5.42
face	6.12
issue	4.48
abroad	6.96
the	4.98
company	5.44
have	5.82
decide	5.84
to	4.98
send	5.38
a	5.24
team	6.26
of	4.94
its	4.96
young	6.82
most	6.22
energetic	-1
engineer	6.3
to	4.98
thailand	-1
to	4.98
set	5.58
up	6.14
a	5.24
battery	5.44
factory	5.08
tesla	-1
partner	6.7
with	5.72
an	4.84
enthusiastic	-1
although	4.58
not	3.86
totally	6.02
capable	6.74
manufacturing	5.66
partner	6.7
the	4.98
tesla	-1
engineer	6.3
have	5.82
be	5.68
told	5.08
that	4.94
they	5.62
could	5.52
fly	6.32
over	4.82
and	5.22
manage	5.74
the	4.98
construction	5.64
of	4.94
a	5.24
state	5.28
of	4.94
the	4.98
art	6.6
battery	5.44
factory	5.08
instead	4.92
of	4.94
a	5.24
factory	5.08
they	5.62
found	6.54
a	5.24
concrete	5.6
slab	-1
with	5.72
post	5.48
hold	5.7
up	6.14
a	5.24
roof	5.42
the	4.98
building	5.94
be	5.68
about	5.16
a	5.24
three	5.72
hour	5.32
drive	6.08
south	6.16
from	5.18
bangkok	-1
and	5.22
have	5.82
be	5.68
left	4.64
mostly	5.8
open	6.1
like	7.22
many	5.82
of	4.94
the	4.98
other	5.04
factory	5.08
because	5.0
of	4.94
the	4.98
incredible	7.42
heat	4.16
the	4.98
other	5.04
manufacturing	5.66
operation	3.72
dealt	5.1
with	5.72
make	6.0
stove	-1
tire	4.65
and	5.22
commodity	-1
that	4.94
could	5.52
withstand	-1
the	4.98
element	5.84
tesla	-1
have	5.82
sensitive	4.86
battery	5.44
and	5.22
electronics	6.48
and	5.22
like	7.22
part	4.98
of	4.94
the	4.98
falcon	-1
they	5.62
d	4.72
be	5.68
chewed	-1
up	6.14
by	4.98
the	4.98
salty	-1
humid	-1
condition	4.72
eventually	5.28
tesla	-1
s	5.04
partner	6.7
paid	7.14
about	5.16
to	4.98
put	5.04
in	5.5
drywall	-1
coat	6.08
the	4.98
floor	5.16
and	5.22
create	6.82
storage	5.44
room	5.52
with	5.72
temperature	4.94
control	5.38
tesla	-1
s	5.04
engineer	6.3
end	4.36
up	6.14
work	5.24
madden	-1
hour	5.32
try	6.02
to	4.98
train	5.98
the	4.98
thai	6.22
worker	5.56
on	5.56
how	4.68
to	4.98
handle	5.54
the	4.98
electronics	6.48
properly	6.22
the	4.98
development	6.38
of	4.94
the	4.98
battery	5.44
technology	6.74
which	4.94
have	5.82
once	4.94
move	5.72
along	5.48
at	4.9
a	5.24
rapid	5.8
pace	5.64
slow	3.78
to	4.98
a	5.24
crawl	4.84
the	4.98
battery	5.44
factory	5.08
be	5.68
one	5.4
part	4.98
of	4.94
a	5.24
supply	5.76
chain	5.16
that	4.94
stretch	5.66
across	4.94
the	4.98
globe	6.28
add	5.9
cost	4.1
and	5.22
delay	3.38
to	4.98
the	4.98
roadster	-1
production	6.02
body	5.96
panel	5.54
for	5.22
the	4.98
car	6.72
be	5.68
to	4.98
be	5.68
make	6.0
in	5.5
france	6.32
while	5.12
the	4.98
motor	5.48
be	5.68
to	4.98
come	5.82
from	5.18
taiwan	5.36
tesla	-1
plan	6.14
on	5.56
buying	6.4
battery	5.44
cell	5.12
in	5.5
china	5.4
and	5.22
shipping	5.46
them	4.92
to	4.98
thailand	-1
to	4.98
turn	5.2
the	4.98
piece	5.26
part	4.98
into	5.04
battery	5.44
pack	5.34
the	4.98
battery	5.44
pack	5.34
which	4.94
have	5.82
to	4.98
be	5.68
store	5.98
for	5.22
a	5.24
minimal	-1
amount	5.84
of	4.94
time	5.74
to	4.98
avoid	3.14
degradation	-1
would	5.38
then	5.34
be	5.68
take	5.18
to	4.98
port	5.36
and	5.22
ship	5.96
to	4.98
england	6.28
where	5.02
they	5.62
need	4.84
to	4.98
clear	6.3
custom	5.94
tesla	-1
then	5.34
plan	6.14
for	5.22
lotus	-1
to	4.98
build	6.22
the	4.98
body	5.96
of	4.94
the	4.98
car	6.72
attach	-1
the	4.98
battery	5.44
pack	5.34
and	5.22
ship	5.96
the	4.98
roadster	-1
by	4.98
boat	6.08
around	5.62
cape	5.18
horn	5.18
to	4.98
los	4.7
angeles	5.84
in	5.5
that	4.94
scenario	-1
tesla	-1
would	5.38
have	5.82
paid	7.14
for	5.22
the	4.98
bulk	5.12
of	4.94
the	4.98
car	6.72
and	5.22
have	5.82
no	3.48
chance	6.44
to	4.98
recognize	6.08
revenue	6.72
on	5.56
the	4.98
part	4.98
until	4.94
six	5.34
to	4.98
nine	5.42
month	5.18
have	5.82
pass	5.9
the	4.98
idea	7.06
be	5.68
to	4.98
get	5.92
to	4.98
asia	6.22
get	5.92
thing	5.58
do	5.76
fast	6.44
and	5.22
cheap	5.48
and	5.22
make	6.0
money	7.3
on	5.56
the	4.98
car	6.72
say	5.54
forrest	-1
north	5.52
one	5.4
of	4.94
the	4.98
engineer	6.3
sent	5.46
to	4.98
thailand	-1
what	4.8
we	6.38
found	6.54
out	4.62
be	5.68
that	4.94
for	5.22
really	5.84
complicate	-1
thing	5.58
you	6.24
can	5.62
do	5.76
the	4.98
work	5.24
cheaper	6.08
here	5.48
and	5.22
have	5.82
less	4.1
delay	3.38
and	5.22
less	4.1
problem	2.98
when	4.96
some	5.02
new	6.82
hire	6.5
come	5.82
on	5.56
they	5.62
be	5.68
horrify	-1
to	4.98
discover	6.84
just	5.76
how	4.68
haphazard	-1
tesla	-1
s	5.04
plan	6.14
appear	5.84
ryan	5.52
popple	-1
who	5.06
have	5.82
spent	4.76
four	5.2
year	5.38
in	5.5
the	4.98
army	4.48
and	5.22
then	5.34
gotten	5.42
an	4.84
mba	5.94
from	5.18
harvard	5.92
arrive	6.32
at	4.9
tesla	-1
as	5.22
a	5.24
director	5.8
of	4.94
finance	4.9
meant	5.44
to	4.98
prep	5.5
the	4.98
company	5.44
to	4.98
go	5.54
public	5.18
after	5.08
examine	5.16
the	4.98
company	5.44
s	5.04
book	7.24
early	5.66
in	5.5
his	5.56
tenure	5.66
popple	-1
ask	5.2
the	4.98
manufacturing	5.66
and	5.22
operation	3.72
head	5.96
exactly	6.0
how	4.68
he	5.42
would	5.38
get	5.92
the	4.98
car	6.72
make	6.0
he	5.42
say	5.54
well	6.68
we	6.38
will	6.02
decide	5.84
we	6.38
re	4.88
go	5.54
into	5.04
production	6.02
and	5.22
then	5.34
a	5.24
miracle	7.64
be	5.68
go	5.54
to	4.98
happen	5.28
popple	-1
say	5.54
as	5.22
word	5.56
of	4.94
the	4.98
manufacturing	5.66
issue	4.48
reach	5.74
musk	-1
he	5.42
become	5.7
very	6.12
concerned	4.22
about	5.16
the	4.98
way	5.24
eberhard	-1
have	5.82
run	5.48
the	4.98
company	5.44
and	5.22
call	5.74
in	5.5
a	5.24
fixer	-1
to	4.98
address	5.6
the	4.98
situation	5.0
one	5.4
of	4.94
tesla	-1
s	5.04
investor	5.94
be	5.68
valor	-1
equity	5.92
a	5.24
chicago	5.84
base	5.08
investment	5.82
firm	5.32
that	4.94
specialized	5.98
in	5.5
fine	6.74
tune	6.18
manufacturing	5.66
operation	3.72
the	4.98
company	5.44
have	5.82
be	5.68
drawn	5.66
to	4.98
tesla	-1
s	5.04
battery	5.44
and	5.22
powertrain	-1
technology	6.74
and	5.22
calculate	-1
that	4.94
even	5.58
if	4.66
tesla	-1
fail	1.96
to	4.98
sell	5.48
many	5.82
car	6.72
the	4.98
big	6.22
automaker	-1
would	5.38
end	4.36
up	6.14
want	5.7
to	4.98
buy	6.28
its	4.96
intellectual	6.98
property	5.86
to	4.98
protect	6.8
its	4.96
investment	5.82
valor	-1
sent	5.46
in	5.5
tim	5.22
watkins	-1
its	4.96
manage	5.74
director	5.8
of	4.94
operation	3.72
and	5.22
he	5.42
soon	6.34
reach	5.74
some	5.02
horrific	-1
conclusion	5.66
watkins	-1
be	5.68
a	5.24
brit	-1
with	5.72
degree	6.26
in	5.5
industrial	5.02
robotics	-1
and	5.22
electrical	5.54
engineering	5.86
he	5.42
s	5.04
built	6.24
up	6.14
a	5.24
reputation	6.28
as	5.22
an	4.84
ingenious	-1
solver	-1
of	4.94
problem	2.98
while	5.12
do	5.76
work	5.24
in	5.5
switzerland	6.76
for	5.22
example	5.58
watkins	-1
found	6.54
a	5.24
way	5.24
to	4.98
get	5.92
around	5.62
the	4.98
country	6.28
s	5.04
rigid	4.46
labor	4.22
law	4.9
that	4.94
limit	4.22
the	4.98
hour	5.32
employee	5.74
can	5.62
work	5.24
by	4.98
automate	-1
a	5.24
metal	5.44
stamp	-1
factory	5.08
so	5.08
that	4.94
it	5.02
could	5.52
run	5.48
twenty	5.9
four	5.2
hour	5.32
per	5.0
day	6.24
instead	4.92
of	4.94
sixteen	6.39
hour	5.32
like	7.22
the	4.98
factory	5.08
or	4.98
rival	3.68
watkins	-1
be	5.68
also	5.42
know	6.1
for	5.22
keep	5.86
his	5.56
ponytail	-1
in	5.5
place	5.56
with	5.72
a	5.24
black	4.88
scrunchie	-1
wear	5.94
a	5.24
black	4.88
leather	5.56
jacket	6.2
and	5.22
tot	5.68
a	5.24
black	4.88
fanny	-1
pack	5.34
everywhere	5.76
he	5.42
go	5.54
the	4.98
fanny	-1
pack	5.34
have	5.82
his	5.56
passport	-1
checkbook	-1
earplug	-1
sunscreen	-1
food	7.44
and	5.22
an	4.84
assortment	-1
of	4.94
other	5.04
necessity	5.2
it	5.02
s	5.04
full	6.22
of	4.94
the	4.98
everyday	5.74
thing	5.58
i	5.92
need	4.84
to	4.98
survive	6.0
say	5.54
watkins	-1
if	4.66
i	5.92
walk	6.02
ten	5.44
foot	5.02
away	4.22
from	5.18
this	5.06
thing	5.58
i	5.92
sense	6.3
it	5.02
while	5.12
a	5.24
bit	4.54
eccentric	-1
watkins	-1
be	5.68
thorough	-1
and	5.22
spent	4.76
week	5.08
talk	6.06
to	4.98
employee	5.74
and	5.22
analyze	-1
every	5.64
part	4.98
of	4.94
tesla	-1
s	5.04
supply	5.76
chain	5.16
to	4.98
figure	5.5
out	4.62
how	4.68
much	5.74
it	5.02
cost	4.1
to	4.98
make	6.0
the	4.98
roadster	-1
tesla	-1
have	5.82
do	5.76
a	5.24
decent	6.22
job	5.96
of	4.94
keep	5.86
its	4.96
employee	5.74
cost	4.1
down	3.66
it	5.02
hire	6.5
the	4.98
kid	6.84
fresh	7.26
out	4.62
of	4.94
stanford	5.9
for	5.22
rather	4.98
than	4.74
the	4.98
proven	-1
guy	5.92
who	5.06
probably	5.64
didn	4.8
t	4.84
want	5.7
to	4.98
work	5.24
that	4.94
hard	4.1
anyway	5.12
for	5.22
but	4.24
when	4.96
it	5.02
come	5.82
to	4.98
equipment	5.86
and	5.22
material	5.62
tesla	-1
be	5.68
a	5.24
spending	5.24
horror	3.04
show	6.24
no	3.48
one	5.4
like	7.22
use	5.64
the	4.98
company	5.44
s	5.04
software	6.3
that	4.94
tracked	-1
the	4.98
bill	3.64
of	4.94
material	5.62
so	5.08
some	5.02
people	6.16
use	5.64
it	5.02
and	5.22
some	5.02
people	6.16
didn	4.8
t	4.84
those	4.94
that	4.94
do	5.76
use	5.64
it	5.02
often	5.68
make	6.0
huge	6.14
error	2.6
they	5.62
would	5.38
take	5.18
the	4.98
cost	4.1
of	4.94
a	5.24
part	4.98
from	5.18
the	4.98
prototype	-1
car	6.72
and	5.22
then	5.34
estimate	5.4
how	4.68
much	5.74
of	4.94
a	5.24
discount	7.2
they	5.62
expect	5.9
when	4.96
buying	6.4
that	4.94
part	4.98
in	5.5
bulk	5.12
rather	4.98
than	4.74
actually	5.3
negotiate	6.08
to	4.98
find	6.0
a	5.24
viable	-1
price	5.0
at	4.9
one	5.4
point	5.42
the	4.98
software	6.3
declare	5.57
that	4.94
each	5.4
roadster	-1
should	5.24
cost	4.1
about	5.16
which	4.94
would	5.38
leave	4.52
tesla	-1
make	6.0
about	5.16
per	5.0
vehicle	6.08
everyone	6.12
knew	5.94
the	4.98
figure	5.5
be	5.68
wrong	3.14
but	4.24
it	5.02
get	5.92
report	4.76
to	4.98
the	4.98
board	4.76
anyway	5.12
around	5.62
the	4.98
middle	5.34
of	4.94
watkins	-1
come	5.82
to	4.98
musk	-1
with	5.72
his	5.56
finding	5.8
musk	-1
be	5.68
prepared	6.74
for	5.22
a	5.24
high	6.64
figure	5.5
but	4.24
felt	5.48
confident	7.1
that	4.94
the	4.98
price	5.0
of	4.94
the	4.98
car	6.72
would	5.38
come	5.82
down	3.66
significantly	6.08
over	4.82
time	5.74
as	5.22
tesla	-1
iron	5.34
out	4.62
its	4.96
manufacturing	5.66
process	5.46
and	5.22
increase	6.56
its	4.96
sale	6.58
that	4.94
s	5.04
when	4.96
tim	5.22
told	5.08
me	6.58
it	5.02
be	5.68
really	5.84
bad	2.64
news	5.6
musk	-1
say	5.54
it	5.02
look	5.54
like	7.22
each	5.4
roadster	-1
could	5.52
cost	4.1
up	6.14
to	4.98
to	4.98
make	6.0
and	5.22
tesla	-1
plan	6.14
to	4.98
sell	5.48
the	4.98
car	6.72
for	5.22
only	4.92
around	5.62
even	5.58
in	5.5
full	6.22
production	6.02
they	5.62
would	5.38
have	5.82
be	5.68
like	7.22
or	4.98
something	5.0
insane	3.04
musk	-1
say	5.54
of	4.94
course	5.42
it	5.02
didn	4.8
t	4.84
much	5.74
matter	5.4
because	5.0
about	5.16
a	5.24
third	5.3
of	4.94
the	4.98
car	6.72
didn	4.8
t	4.84
flat	5.02
out	4.62
fuck	4.14
work	5.24
eberhard	-1
make	6.0
attempt	5.56
to	4.98
pull	4.74
his	5.56
team	6.26
out	4.62
of	4.94
this	5.06
mess	3.94
he	5.42
d	4.72
go	5.54
to	4.98
see	6.06
a	5.24
speech	5.32
in	5.5
which	4.94
the	4.98
famous	6.68
venture	5.64
capitalist	4.84
john	5.08
doerr	-1
who	5.06
become	5.7
a	5.24
major	5.76
investor	5.94
in	5.5
green	6.78
technology	6.74
company	5.44
declare	5.57
that	4.94
he	5.42
would	5.38
devote	-1
his	5.56
time	5.74
and	5.22
money	7.3
to	4.98
try	6.02
to	4.98
save	6.54
the	4.98
earth	6.44
from	5.18
global	6.0
warm	6.72
because	5.0
he	5.42
owe	3.54
such	5.16
an	4.84
effort	5.86
to	4.98
his	5.56
child	7.24
eberhard	-1
promptly	-1
return	5.2
to	4.98
the	4.98
tesla	-1
building	5.94
and	5.22
gin	5.9
up	6.14
a	5.24
similar	5.96
speech	5.32
in	5.5
front	5.58
of	4.94
about	5.16
a	5.24
hundred	5.82
people	6.16
eberhard	-1
have	5.82
a	5.24
picture	6.64
of	4.94
his	5.56
young	6.82
daughter	7.04
project	5.74
onto	5.14
the	4.98
wall	4.98
of	4.94
the	4.98
main	5.4
workshop	5.76
he	5.42
ask	5.2
the	4.98
tesla	-1
engineer	6.3
why	4.98
he	5.42
have	5.82
put	5.04
that	4.94
picture	6.64
up	6.14
one	5.4
of	4.94
them	4.92
guess	5.64
that	4.94
it	5.02
be	5.68
because	5.0
people	6.16
like	7.22
his	5.56
daughter	7.04
would	5.38
drive	6.08
the	4.98
car	6.72
to	4.98
which	4.94
eberhard	-1
reply	5.62
no	3.48
we	6.38
be	5.68
building	5.94
this	5.06
because	5.0
by	4.98
the	4.98
time	5.74
she	6.18
be	5.68
old	3.98
enough	5.46
to	4.98
drive	6.08
she	6.18
will	6.02
know	6.1
a	5.24
car	6.72
as	5.22
something	5.0
completely	6.34
different	5.38
to	4.98
how	4.68
we	6.38
know	6.1
it	5.02
today	6.22
just	5.76
like	7.22
you	6.24
don	4.98
t	4.84
think	6.2
of	4.94
a	5.24
phone	6.44
as	5.22
a	5.24
thing	5.58
on	5.56
the	4.98
wall	4.98
with	5.72
a	5.24
cord	5.08
on	5.56
it	5.02
it	5.02
s	5.04
this	5.06
future	6.76
that	4.94
depends	4.72
on	5.56
you	6.24
eberhard	-1
then	5.34
thanked	-1
some	5.02
of	4.94
the	4.98
key	5.82
engineer	6.3
and	5.22
call	5.74
out	4.62
their	5.16
effort	5.86
in	5.5
public	5.18
many	5.82
of	4.94
the	4.98
engineer	6.3
have	5.82
be	5.68
pull	4.74
all	6.22
nighters	-1
on	5.56
a	5.24
regular	5.7
basis	5.38
and	5.22
eberhard	-1
s	5.04
show	6.24
boost	6.48
morale	-1
we	6.38
be	5.68
all	6.22
work	5.24
ourselves	5.98
to	4.98
the	4.98
point	5.42
of	4.94
exhaustion	-1
say	5.54
david	5.5
vespremi	-1
a	5.24
former	4.52
tesla	-1
spokesman	5.06
then	5.34
come	5.82
this	5.06
profound	6.18
moment	5.68
where	5.02
we	6.38
be	5.68
remind	5.32
that	4.94
building	5.94
the	4.98
car	6.72
be	5.68
not	3.86
about	5.16
get	5.92
to	4.98
an	4.84
ipo	-1
or	4.98
sell	5.48
it	5.02
to	4.98
a	5.24
bunch	5.7
of	4.94
rich	7.98
dude	5.8
but	4.24
because	5.0
it	5.02
might	5.08
change	5.56
what	4.8
a	5.24
car	6.72
be	5.68
these	5.1
victory	7.98
though	4.78
be	5.68
not	3.86
enough	5.46
to	4.98
overcome	6.54
the	4.98
feel	5.9
share	6.78
by	4.98
many	5.82
of	4.94
the	4.98
tesla	-1
engineer	6.3
that	4.94
eberhard	-1
have	5.82
reach	5.74
the	4.98
end	4.36
of	4.94
his	5.56
ability	6.68
as	5.22
a	5.24
ceo	5.1
the	4.98
company	5.44
veteran	5.6
have	5.82
always	6.48
admire	-1
eberhard	-1
s	5.04
engineering	5.86
smart	7.48
and	5.22
continued	5.2
to	4.98
do	5.76
so	5.08
eberhard	-1
in	5.5
fact	5.9
have	5.82
turn	5.2
tesla	-1
into	5.04
a	5.24
cult	-1
of	4.94
engineering	5.86
regrettably	-1
other	5.04
part	4.98
of	4.94
the	4.98
company	5.44
have	5.82
be	5.68
neglect	2.76
and	5.22
people	6.16
doubt	3.16
eberhard	-1
s	5.04
ability	6.68
to	4.98
take	5.18
the	4.98
company	5.44
from	5.18
the	4.98
r	4.78
d	4.72
stage	5.72
to	4.98
production	6.02
the	4.98
ridiculous	4.0
cost	4.1
of	4.94
the	4.98
car	6.72
the	4.98
transmission	5.5
the	4.98
ineffective	-1
supplier	-1
be	5.68
cripple	-1
tesla	-1
and	5.22
as	5.22
the	4.98
company	5.44
start	6.1
to	4.98
miss	3.64
its	4.96
delivery	6.02
date	6.32
many	5.82
of	4.94
the	4.98
once	4.94
fanatical	-1
consumer	5.5
who	5.06
have	5.82
make	6.0
their	5.16
large	6.06
up	6.14
front	5.58
payment	4.7
turn	5.2
on	5.56
tesla	-1
and	5.22
eberhard	-1
we	6.38
saw	5.44
the	4.98
write	5.8
on	5.56
the	4.98
wall	4.98
lyon	-1
say	5.54
everyone	6.12
knew	5.94
that	4.94
the	4.98
person	5.54
who	5.06
start	6.1
a	5.24
company	5.44
be	5.68
not	3.86
necessarily	5.08
the	4.98
right	6.54
person	5.54
to	4.98
lead	6.28
it	5.02
in	5.5
the	4.98
long	4.74
term	4.94
but	4.24
whenever	4.92
that	4.94
be	5.68
the	4.98
case	5.02
it	5.02
s	5.04
not	3.86
easy	6.76
eberhard	-1
and	5.22
musk	-1
have	5.82
battle	2.98
for	5.22
year	5.38
over	4.82
some	5.02
of	4.94
the	4.98
design	6.32
point	5.42
on	5.56
the	4.98
car	6.72
but	4.24
for	5.22
the	4.98
most	6.22
part	4.98
they	5.62
have	5.82
gotten	5.42
along	5.48
well	6.68
enough	5.46
neither	4.46
man	5.9
suffer	2.08
fool	3.3
and	5.22
they	5.62
certainly	6.06
share	6.78
many	5.82
of	4.94
the	4.98
same	5.36
vision	6.62
for	5.22
the	4.98
battery	5.44
technology	6.74
and	5.22
what	4.8
it	5.02
could	5.52
mean	3.68
to	4.98
the	4.98
world	6.52
what	4.8
their	5.16
relationship	7.04
could	5.52
not	3.86
survive	6.0
be	5.68
the	4.98
cost	4.1
figure	5.5
for	5.22
the	4.98
roadster	-1
unearthed	-1
by	4.98
watkins	-1
it	5.02
look	5.54
to	4.98
musk	-1
as	5.22
if	4.66
eberhard	-1
have	5.82
grossly	-1
mismanage	-1
the	4.98
company	5.44
by	4.98
allow	6.0
the	4.98
part	4.98
cost	4.1
to	4.98
soar	-1
so	5.08
high	6.64
then	5.34
as	5.22
musk	-1
saw	5.44
it	5.02
eberhard	-1
fail	1.96
to	4.98
disclose	-1
the	4.98
severity	-1
of	4.94
the	4.98
situation	5.0
to	4.98
the	4.98
board	4.76
while	5.12
on	5.56
his	5.56
way	5.24
to	4.98
give	6.54
a	5.24
talk	6.06
to	4.98
the	4.98
motor	5.48
press	5.36
guild	5.48
in	5.5
los	4.7
angeles	5.84
eberhard	-1
receive	6.5
a	5.24
call	5.74
from	5.18
musk	-1
and	5.22
in	5.5
a	5.24
brief	5.5
uncomfortable	-1
chat	6.42
learn	6.7
that	4.94
he	5.42
would	5.38
be	5.68
replace	5.04
as	5.22
ceo	5.1
in	5.5
august	5.98
tesla	-1
s	5.04
board	4.76
demote	-1
eberhard	-1
and	5.22
name	5.74
him	5.54
president	5.86
of	4.94
technology	6.74
which	4.94
only	4.92
exacerbate	-1
the	4.98
company	5.44
s	5.04
issue	4.48
martin	5.26
be	5.68
so	5.08
bitter	3.0
and	5.22
disruptive	-1
straubel	-1
say	5.54
i	5.92
remember	6.42
him	5.54
run	5.48
around	5.62
the	4.98
office	5.12
and	5.22
sow	5.57
discontent	-1
as	5.22
we	6.38
re	4.88
try	6.02
to	4.98
finish	6.72
the	4.98
car	6.72
and	5.22
be	5.68
run	5.48
out	4.62
of	4.94
money	7.3
and	5.22
everything	5.96
be	5.68
at	4.9
knife	4.08
s	5.04
edge	4.98
as	5.22
eberhard	-1
saw	5.44
it	5.02
other	5.04
people	6.16
at	4.9
tesla	-1
have	5.82
foist	-1
a	5.24
wonky	-1
finance	4.9
software	6.3
application	5.5
on	5.56
him	5.54
that	4.94
make	6.0
it	5.02
tricky	4.46
to	4.98
accurately	6.84
track	5.14
cost	4.1
he	5.42
contend	-1
that	4.94
the	4.98
delay	3.38
and	5.22
cost	4.1
increase	6.56
be	5.68
partly	5.32
due	4.22
to	4.98
the	4.98
request	5.34
of	4.94
other	5.04
member	5.94
of	4.94
the	4.98
management	4.76
team	6.26
and	5.22
that	4.94
he	5.42
d	4.72
be	5.68
up	6.14
front	5.58
with	5.72
the	4.98
board	4.76
about	5.16
the	4.98
issue	4.48
beyond	5.5
that	4.94
he	5.42
thought	6.38
watkins	-1
have	5.82
make	6.0
the	4.98
situation	5.0
out	4.62
to	4.98
be	5.68
bad	2.64
than	4.74
it	5.02
really	5.84
be	5.68
start	6.1
ups	6.08
in	5.5
silicon	-1
valley	6.26
view	5.72
mayhem	-1
as	5.22
standard	5.0
operating	5.44
procedure	4.94
valor	-1
be	5.68
use	5.64
to	4.98
deal	6.32
with	5.72
old	3.98
company	5.44
eberhard	-1
say	5.54
they	5.62
found	6.54
chaos	3.46
and	5.22
weren	-1
t	4.84
use	5.64
to	4.98
it	5.02
this	5.06
be	5.68
the	4.98
chaos	3.46
of	4.94
a	5.24
start	6.1
up	6.14
eberhard	-1
have	5.82
also	5.42
already	5.28
be	5.68
ask	5.2
tesla	-1
s	5.04
board	4.76
to	4.98
replace	5.04
him	5.54
as	5.22
ceo	5.1
and	5.22
find	6.0
someone	5.3
with	5.72
more	6.24
manufacturing	5.66
experience	6.34
a	5.24
few	4.5
month	5.18
pass	5.9
and	5.22
eberhard	-1
remain	5.52
piss	3.56
off	4.02
many	5.82
of	4.94
the	4.98
tesla	-1
employee	5.74
felt	5.48
like	7.22
they	5.62
be	5.68
caught	3.54
in	5.5
the	4.98
middle	5.34
of	4.94
a	5.24
divorce	2.18
