	-1
reed	5.26
it	5.02
wasn	4.63
t	4.84
enough	5.46
he	5.42
own	6.16
the	4.98
other	5.04
percent	5.34
of	4.94
the	4.98
company	5.44
but	4.24
he	5.42
d	4.72
also	5.42
invest	6.62
million	7.38
in	5.5
it	5.02
and	5.22
he	5.42
be	5.68
fresh	7.26
off	4.02
the	4.98
pure	6.88
atrium	-1
ipo	-1
he	5.42
be	5.68
already	5.28
an	4.84
eight	5.3
figure	5.5
guy	5.92
a	5.24
high	6.64
eight	5.3
figure	5.5
guy	5.92
on	5.56
the	4.98
plane	6.3
ride	6.14
home	7.14
we	6.38
discuss	5.96
the	4.98
pro	5.88
and	5.22
con	3.7
the	4.98
pro	5.88
we	6.38
d	4.72
find	6.0
a	5.24
solution	6.84
for	5.22
our	6.08
big	6.22
problem	2.98
we	6.38
weren	-1
t	4.84
make	6.0
any	5.22
money	7.3
we	6.38
didn	4.8
t	4.84
have	5.82
a	5.24
repeatable	-1
scalable	-1
or	4.98
profitable	-1
business	5.94
model	5.8
we	6.38
be	5.68
do	5.76
plenty	6.98
of	4.94
business	5.94
most	6.22
of	4.94
it	5.02
through	5.62
dvd	6.66
sale	6.58
but	4.24
our	6.08
cost	4.1
be	5.68
high	6.64
it	5.02
be	5.68
expensive	3.54
to	4.98
buy	6.28
dvd	6.66
expensive	3.54
to	4.98
ship	5.96
them	4.92
expensive	3.54
to	4.98
give	6.54
away	4.22
thousand	5.9
of	4.94
dvd	6.66
in	5.5
promotion	7.74
hop	5.6
that	4.94
we	6.38
d	4.72
convert	-1
onetime	-1
user	5.48
into	5.04
return	5.2
customer	5.66
and	5.22
of	4.94
course	5.42
there	5.1
be	5.68
the	4.98
big	6.22
problem	2.98
which	4.94
be	5.68
that	4.94
if	4.66
we	6.38
didn	4.8
t	4.84
sell	5.48
to	4.98
them	4.92
we	6.38
would	5.38
soon	6.34
be	5.68
compete	5.66
with	5.72
them	4.92
so	5.08
long	4.74
dvd	6.66
sale	6.58
so	5.08
long	4.74
netflix	5.96
sell	5.48
to	4.98
amazon	6.8
now	5.9
would	5.38
solve	6.58
all	6.22
those	4.94
problem	2.98
or	4.98
at	4.9
least	4.0
it	5.02
would	5.38
hand	5.9
them	4.92
off	4.02
to	4.98
a	5.24
large	6.06
company	5.44
with	5.72
deeper	5.86
pocket	5.7
but	4.24
we	6.38
be	5.68
also	5.42
on	5.56
the	4.98
brink	-1
of	4.94
something	5.0
we	6.38
have	5.82
a	5.24
work	5.24
website	6.28
we	6.38
have	5.82
a	5.24
smart	7.48
team	6.26
we	6.38
have	5.82
deal	6.32
in	5.5
place	5.56
with	5.72
a	5.24
handful	5.64
of	4.94
dvd	6.66
manufacturer	5.34
we	6.38
have	5.82
figure	5.5
out	4.62
how	4.68
to	4.98
source	5.72
virtually	5.6
every	5.64
dvd	6.66
currently	5.34
available	6.58
we	6.38
be	5.68
unquestionably	-1
the	4.98
best	7.18
source	5.72
on	5.56
the	4.98
internet	7.48
for	5.22
dvd	6.66
amazon	6.8
s	5.04
entry	5.74
as	5.22
a	5.24
competitor	-1
would	5.38
undoubtedly	5.45
make	6.0
thing	5.58
more	6.24
complicate	-1
and	5.22
difficult	3.18
but	4.24
we	6.38
have	5.82
a	5.24
bit	4.54
of	4.94
time	5.74
and	5.22
it	5.02
still	5.14
didn	4.8
t	4.84
seem	5.24
like	7.22
the	4.98
right	6.54
moment	5.68
to	4.98
give	6.54
up	6.14
listen	5.94
marc	5.1
reed	5.26
say	5.54
over	4.82
airline	5.62
peanut	6.06
and	5.22
ginger	5.76
ale	-1
as	5.22
we	6.38
watch	5.7
mount	5.54
rainier	-1
scroll	-1
by	4.98
outside	5.8
the	4.98
window	6.1
this	5.06
business	5.94
have	5.82
real	6.78
potential	6.68
i	5.92
think	6.2
we	6.38
could	5.52
make	6.0
more	6.24
on	5.56
this	5.06
than	4.74
on	5.56
the	4.98
pure	6.88
atrium	-1
deal	6.32
i	5.92
nod	5.72
in	5.5
agreement	6.32
and	5.22
then	5.34
for	5.22
some	5.02
reason	5.54
i	5.92
chose	5.66
that	4.94
moment	5.68
to	4.98
tell	5.42
reed	5.26
that	4.94
we	6.38
should	5.24
abandon	-1
the	4.98
only	4.92
profitable	-1
part	4.98
of	4.94
our	6.08
business	5.94
i	5.92
think	6.2
it	5.02
be	5.68
the	4.98
afternoon	5.98
with	5.72
bezos	-1
see	6.06
amazon	6.8
in	5.5
the	4.98
flesh	4.67
dingy	-1
office	5.12
and	5.22
all	6.22
just	5.76
reinforce	-1
for	5.22
me	6.58
that	4.94
we	6.38
could	5.52
never	3.34
compete	5.66
in	5.5
the	4.98
dvd	6.66
retail	5.9
sale	6.58
market	6.28
well	6.68
to	4.98
focus	6.12
on	5.56
what	4.8
make	6.0
us	6.26
different	5.38
and	5.22
unique	6.98
we	6.38
just	5.76
have	5.82
to	4.98
figure	5.5
out	4.62
some	5.02
way	5.24
to	4.98
get	5.92
out	4.62
of	4.94
sell	5.48
dvd	6.66
i	5.92
say	5.54
to	4.98
him	5.54
do	5.76
rental	4.9
and	5.22
sale	6.58
be	5.68
confuse	-1
for	5.22
our	6.08
customer	5.66
and	5.22
unnecessarily	-1
complex	5.04
for	5.22
ops	-1
and	5.22
if	4.66
we	6.38
don	4.98
t	4.84
sell	5.48
amazon	6.8
will	6.02
destroy	2.52
us	6.26
when	4.96
they	5.62
enter	5.84
the	4.98
field	5.88
i	5.92
think	6.2
we	6.38
get	5.92
out	4.62
now	5.9
focus	6.12
on	5.56
rental	4.9
reed	5.26
arch	5.79
his	5.56
eyebrow	-1
kinda	4.9
put	5.04
all	6.22
our	6.08
egg	5.98
in	5.5
one	5.4
basket	6.02
he	5.42
say	5.54
that	4.94
s	5.04
the	4.98
only	4.92
way	5.24
to	4.98
make	6.0
sure	6.32
you	6.24
don	4.98
t	4.84
break	5.04
any	5.22
i	5.92
reply	5.62
that	4.94
s	5.04
true	7.08
by	4.98
the	4.98
way	5.24
one	5.4
of	4.94
the	4.98
key	5.82
lesson	5.3
i	5.92
learn	6.7
at	4.9
netflix	5.96
be	5.68
the	4.98
necessity	5.2
not	3.86
only	4.92
of	4.94
creative	7.4
ideation	-1
or	4.98
of	4.94
have	5.82
the	4.98
right	6.54
people	6.16
around	5.62
you	6.24
but	4.24
of	4.94
focus	6.12
at	4.9
a	5.24
startup	-1
it	5.02
s	5.04
hard	4.1
enough	5.46
to	4.98
get	5.92
a	5.24
single	5.12
thing	5.58
right	6.54
much	5.74
less	4.1
a	5.24
whole	5.88
bunch	5.7
of	4.94
thing	5.58
especially	6.16
if	4.66
the	4.98
thing	5.58
you	6.24
be	5.68
try	6.02
to	4.98
do	5.76
be	5.68
not	3.86
only	4.92
dissimilar	-1
but	4.24
actively	-1
impede	-1
each	5.4
other	5.04
focus	6.12
be	5.68
imperative	-1
even	5.58
when	4.96
the	4.98
thing	5.58
you	6.24
re	4.88
focus	6.12
on	5.56
seem	5.24
impossible	2.9
especially	6.16
then	5.34
but	4.24
reed	5.26
agree	6.7
with	5.72
me	6.58
you	6.24
re	4.88
right	6.54
he	5.42
say	5.54
throw	5.0
back	5.18
a	5.24
few	4.5
peanut	6.06
if	4.66
we	6.38
get	5.92
funding	-1
this	5.06
summer	6.4
that	4.94
ll	4.82
buy	6.28
us	6.26
some	5.02
time	5.74
it	5.02
s	5.04
a	5.24
difficult	3.18
problem	2.98
he	5.42
frown	3.24
but	4.24
i	5.92
could	5.52
tell	5.42
he	5.42
be	5.68
pleased	7.4
to	4.98
have	5.82
something	5.0
new	6.82
to	4.98
chew	5.58
on	5.56
what	4.8
percentage	5.2
of	4.94
revenue	6.72
come	5.82
from	5.18
rental	4.9
right	6.54
now	5.9
roughly	4.0
three	5.72
percent	5.34
i	5.92
say	5.54
signal	5.44
to	4.98
the	4.98
flight	6.06
attendant	-1
for	5.22
a	5.24
much	5.74
need	4.84
gin	5.9
and	5.22
tonic	-1
that	4.94
s	5.04
horrible	2.24
reed	5.26
say	5.54
but	4.24
sale	6.58
be	5.68
a	5.24
band	6.42
aid	6.24
if	4.66
we	6.38
rip	4.0
it	5.02
off	4.02
then	5.34
we	6.38
have	5.82
to	4.98
focus	6.12
on	5.56
the	4.98
wound	2.96
i	5.92
say	5.54
squeeze	5.08
my	6.16
lime	6.6
into	5.04
the	4.98
drink	6.36
we	6.38
go	5.54
back	5.18
and	5.22
forth	5.74
like	7.22
this	5.06
for	5.22
the	4.98
rest	7.18
of	4.94
the	4.98
plane	6.3
ride	6.14
and	5.22
it	5.02
be	5.68
only	4.92
when	4.96
we	6.38
land	6.18
that	4.94
i	5.92
realize	5.84
we	6.38
hadn	4.52
t	4.84
actually	5.3
formally	-1
decide	5.84
not	3.86
to	4.98
take	5.18
bezos	-1
s	5.04
offer	6.62
we	6.38
d	4.72
just	5.76
naturally	6.8
go	5.54
back	5.18
into	5.04
our	6.08
carpool	-1
on	5.56
mode	5.28
lob	-1
idea	7.06
back	5.18
and	5.22
forth	5.74
and	5.22
shoot	3.46
them	4.92
down	3.66
without	3.54
decide	5.84
we	6.38
d	4.72
decide	5.84
we	6.38
weren	-1
t	4.84
ready	6.58
to	4.98
sell	5.48
before	5.1
we	6.38
land	6.18
we	6.38
agree	6.7
that	4.94
reed	5.26
would	5.38
let	5.38
amazon	6.8
down	3.66
lightly	-1
and	5.22
politely	-1
we	6.38
d	4.72
be	5.68
well	6.68
off	4.02
have	5.82
amazon	6.8
as	5.22
a	5.24
friend	7.66
not	3.86
an	4.84
enemy	2.64
and	5.22
once	4.94
they	5.62
enter	5.84
the	4.98
dvd	6.66
sale	6.58
business	5.94
there	5.1
might	5.08
still	5.14
be	5.68
a	5.24
way	5.24
to	4.98
make	6.0
it	5.02
work	5.24
in	5.5
the	4.98
meantime	-1
we	6.38
need	4.84
to	4.98
figure	5.5
out	4.62
a	5.24
way	5.24
to	4.98
get	5.92
people	6.16
rent	3.84
from	5.18
us	6.26
when	4.96
an	4.84
opportunity	7.14
come	5.82
knock	4.86
you	6.24
don	4.98
t	4.84
necessarily	5.08
have	5.82
to	4.98
open	6.1
your	5.6
door	5.38
but	4.24
you	6.24
owe	3.54
it	5.02
to	4.98
yourself	6.24
to	4.98
at	4.9
least	4.0
look	5.54
through	5.62
the	4.98
keyhole	-1
that	4.94
s	5.04
what	4.8
we	6.38
d	4.72
do	5.76
with	5.72
amazon	6.8
as	5.22
the	4.98
week	5.08
go	5.54
by	4.98
that	4.94
summer	6.4
that	4.94
glimpse	5.98
start	6.1
to	4.98
look	5.54
a	5.24
lot	5.78
more	6.24
entice	-1
because	5.0
not	3.86
all	6.22
the	4.98
meeting	5.46
i	5.92
attend	6.0
with	5.72
reed	5.26
go	5.54
as	5.22
well	6.68
as	5.22
the	4.98
one	5.4
with	5.72
bezos	-1
our	6.08
number	5.3
one	5.4
problem	2.98
after	5.08
launch	6.4
be	5.68
money	7.3
we	6.38
have	5.82
take	5.18
on	5.56
an	4.84
additional	5.78
just	5.76
before	5.1
the	4.98
launch	6.4
from	5.18
rick	5.2
schell	-1
an	4.84
old	3.98
colleague	5.78
of	4.94
mine	6.3
from	5.18
borland	-1
but	4.24
that	4.94
have	5.82
quickly	5.82
be	5.68
absorbed	5.66
by	4.98
the	4.98
steadily	-1
increase	6.56
pile	4.66
of	4.94
dvd	6.66
that	4.94
we	6.38
be	5.68
shoehorn	-1
into	5.04
our	6.08
warehouse	-1
we	6.38
still	5.14
have	5.82
cash	7.42
in	5.5
the	4.98
bank	5.92
but	4.24
we	6.38
be	5.68
rapidly	5.58
approach	5.94
the	4.98
point	5.42
where	5.02
we	6.38
d	4.72
need	4.84
more	6.24
that	4.94
money	7.3
be	5.68
definitely	6.2
not	3.86
come	5.82
from	5.18
our	6.08
own	6.16
profit	7.66
it	5.02
be	5.68
still	5.14
far	4.38
too	5.22
early	5.66
for	5.22
that	4.94
but	4.24
to	4.98
raise	6.74
our	6.08
series	5.46
b	4.84
round	5.54
of	4.94
funding	-1
we	6.38
be	5.68
go	5.54
to	4.98
have	5.82
to	4.98
convince	5.78
some	5.02
people	6.16
that	4.94
our	6.08
business	5.94
wasn	4.63
t	4.84
just	5.76
shiny	6.74
and	5.22
new	6.82
but	4.24
that	4.94
it	5.02
have	5.82
the	4.98
potential	6.68
to	4.98
be	5.68
profitable	-1
massively	-1
profitable	-1
and	5.22
fairly	6.28
soon	6.34
we	6.38
weren	-1
t	4.84
approach	5.94
friend	7.66
and	5.22
family	7.72
this	5.06
time	5.74
we	6.38
be	5.68
approach	5.94
professional	6.44
investor	5.94
real	6.78
venture	5.64
capitalist	4.84
and	5.22
they	5.62
would	5.38
need	4.84
more	6.24
than	4.74
a	5.24
sincere	7.1
look	5.54
communicate	6.66
how	4.68
hungry	3.38
i	5.92
be	5.68
they	5.62
need	4.84
data	5.7
sound	5.86
easy	6.76
right	6.54
wrong	3.14
flash	5.98
forward	6.1
to	4.98
my	6.16
volvo	-1
station	5.16
wagon	5.83
idle	-1
in	5.5
a	5.24
parking	5.02
space	5.96
in	5.5
front	5.58
of	4.94
the	4.98
sand	5.86
hill	5.98
road	5.86
office	5.12
of	4.94
institutional	4.54
venture	5.64
partner	6.7
a	5.24
prominent	6.26
silicon	-1
valley	6.26
venture	5.64
capital	5.92
firm	5.32
in	5.5
just	5.76
twenty	5.9
minute	5.5
we	6.38
will	6.02
be	5.68
ushered	-1
into	5.04
an	4.84
opulent	-1
conference	5.26
room	5.52
where	5.02
we	6.38
ll	4.82
make	6.0
the	4.98
case	5.02
for	5.22
why	4.98
ivp	-1
should	5.24
invest	6.62
in	5.5
us	6.26
we	6.38
re	4.88
ask	5.2
for	5.22
million	7.38
i	5.92
m	5.06
freak	4.64
out	4.62
and	5.22
even	5.58
reed	5.26
who	5.06
normally	5.5
isn	4.86
t	4.84
one	5.4
to	4.98
show	6.24
emotion	5.76
be	5.68
visibly	-1
concerned	4.22
it	5.02
be	5.68
obvious	5.64
to	4.98
both	5.9
of	4.94
us	6.26
that	4.94
my	6.16
number	5.3
aren	-1
t	4.84
add	5.9
up	6.14
for	5.22
the	4.98
previous	4.88
three	5.72
night	6.22
the	4.98
light	6.4
have	5.82
stayed	5.4
on	5.56
late	3.46
in	5.5
our	6.08
small	4.52
conference	5.26
room	5.52
duane	-1
mensinger	-1
the	4.98
interim	4.92
cfo	-1
who	5.06
isn	4.86
t	4.84
even	5.58
confident	7.1
enough	5.46
about	5.16
the	4.98
number	5.3
to	4.98
come	5.82
on	5.56
full	6.22
time	5.74
and	5.22
i	5.92
have	5.82
burn	2.92
the	4.98
midnight	6.18
oil	4.88
come	5.82
up	6.14
with	5.72
multiple	5.7
financial	5.42
scenario	-1
try	6.02
to	4.98
make	6.0
the	4.98
number	5.3
show	6.24
that	4.94
with	5.72
just	5.76
a	5.24
nominal	-1
investment	5.82
we	6.38
can	5.62
get	5.92
our	6.08
company	5.44
to	4.98
a	5.24
place	5.56
where	5.02
we	6.38
could	5.52
actually	5.3
make	6.0
money	7.3
but	4.24
it	5.02
s	5.04
not	3.86
look	5.54
good	7.2
reed	5.26
be	5.68
hunch	-1
forward	6.1
in	5.5
the	4.98
passenger	5.72
seat	5.86
look	5.54
at	4.9
the	4.98
number	5.3
for	5.22
the	4.98
first	6.82
time	5.74
and	5.22
see	6.06
clearly	6.18
what	4.8
will	6.02
also	5.42
become	5.7
evident	5.67
to	4.98
the	4.98
ivp	-1
partner	6.7
just	5.76
a	5.24
short	4.46
while	5.12
later	4.6
that	4.94
without	3.54
some	5.02
tectonic	-1
change	5.56
in	5.5
the	4.98
market	6.28
landscape	6.68
our	6.08
company	5.44
won	8.1
t	4.84
make	6.0
it	5.02
okay	6.56
i	5.92
say	5.54
flip	5.02
open	6.1
my	6.16
laptop	7.12
and	5.22
rehearse	-1
my	6.16
pitch	5.62
as	5.22
you	6.24
can	5.62
see	6.06
our	6.08
user	5.48
growth	6.6
have	5.82
explode	4.18
in	5.5
the	4.98
week	5.08
post	5.48
launch	6.4
site	5.32
traffic	3.34
be	5.68
up	6.14
three	5.72
hundred	5.82
percent	5.34
with	5.72
at	4.9
least	4.0
half	4.6
of	4.94
all	6.22
visitor	-1
to	4.98
netflix	5.96
com	5.42
try	6.02
the	4.98
service	6.0
out	4.62
we	6.38
expect	5.9
that	4.94
pursuant	-1
to	4.98
our	6.08
deal	6.32
with	5.72
toshiba	-1
and	5.22
sony	6.14
we	6.38
ll	4.82
see	6.06
a	5.24
two	5.4
hundred	5.82
percent	5.34
uptick	-1
in	5.5
user	5.48
acquisition	5.8
by	4.98
the	4.98
new	6.82
year	5.38
when	4.96
dvd	6.66
player	5.94
sale	6.58
these	5.1
number	5.3
don	4.98
t	4.84
make	6.0
sense	6.3
marc	5.1
reed	5.26
interrupt	-1
you	6.24
still	5.14
aren	-1
t	4.84
capture	4.18
enough	5.46
revenue	6.72
from	5.18
each	5.4
new	6.82
user	5.48
to	4.98
cover	5.32
the	4.98
expense	3.96
of	4.94
the	4.98
promotion	7.74
it	5.02
s	5.04
like	7.22
a	5.24
taxi	5.72
drive	6.08
all	6.22
the	4.98
way	5.24
to	4.98
another	5.2
state	5.28
just	5.76
to	4.98
pick	5.6
up	6.14
a	5.24
four	5.2
dollar	7.02
fare	5.26
he	5.42
s	5.04
right	6.54
our	6.08
promotion	7.74
with	5.72
toshiba	-1
and	5.22
sony	6.14
be	5.68
reach	5.74
new	6.82
dvd	6.66
owner	6.1
but	4.24
they	5.62
re	4.88
enormously	-1
expensive	3.54
we	6.38
be	5.68
spending	5.24
a	5.24
lot	5.78
of	4.94
money	7.3
up	6.14
front	5.58
to	4.98
get	5.92
people	6.16
in	5.5
the	4.98
door	5.38
factor	5.1
in	5.5
two	5.4
way	5.24
shipping	5.46
the	4.98
mailer	-1
the	4.98
labor	4.22
and	5.22
the	4.98
dvd	6.66
each	5.4
of	4.94
those	4.94
three	5.72
free	7.96
dvd	6.66
rental	4.9
be	5.68
cost	4.1
us	6.26
more	6.24
than	4.74
and	5.22
the	4.98
sony	6.14
deal	6.32
with	5.72
its	4.96
ten	5.44
free	7.96
rental	4.9
be	5.68
even	5.58
more	6.24
expensive	3.54
none	3.84
of	4.94
this	5.06
would	5.38
be	5.68
so	5.08
bad	2.64
if	4.66
every	5.64
free	7.96
trial	3.96
eventually	5.28
turn	5.2
into	5.04
a	5.24
return	5.2
renter	-1
read	6.52
pay	5.3
customer	5.66
but	4.24
most	6.22
of	4.94
our	6.08
free	7.96
trial	3.96
user	5.48
be	5.68
only	4.92
tire	4.65
kicker	-1
in	5.5
fact	5.9
only	4.92
about	5.16
percent	5.34
of	4.94
them	4.92
actually	5.3
return	5.2
and	5.22
rent	3.84
again	5.42
that	4.94
mean	3.68
that	4.94
we	6.38
have	5.82
to	4.98
subsidize	-1
twenty	5.9
freebie	-1
at	4.9
apiece	-1
for	5.22
every	5.64
actual	5.48
customer	5.66
we	6.38
get	5.92
out	4.62
of	4.94
the	4.98
deal	6.32
do	5.76
the	4.98
math	5.46
every	5.64
pay	5.3
customer	5.66
be	5.68
cost	4.1
us	6.26
we	6.38
call	5.74
that	4.94
cac	-1
pronounce	-1
kack	-1
it	5.02
stand	5.6
for	5.22
cost	4.1
of	4.94
acquire	6.36
a	5.24
customer	5.66
it	5.02
s	5.04
also	5.42
the	4.98
noise	3.74
you	6.24
make	6.0
when	4.96
you	6.24
realize	5.84
that	4.94
you	6.24
ll	4.82
never	3.34
be	5.68
able	6.56
to	4.98
make	6.0
enough	5.46
money	7.3
to	4.98
justify	5.96
cac	-1
be	5.68
so	5.08
big	6.22
i	5.92
pivot	-1
lay	5.58
the	4.98
charm	7.06
on	5.56
thick	4.96
we	6.38
re	4.88
see	6.06
a	5.24
thirty	5.79
percent	5.34
increase	6.56
month	5.18
over	4.82
month	5.18
i	5.92
say	5.54
point	5.42
to	4.98
a	5.24
graph	-1
its	4.96
column	5.48
grow	6.68
april	6.36
to	4.98
july	5.98
like	7.22
an	4.84
in	5.5
progress	7.26
skyscraper	-1
that	4.94
number	5.3
will	6.02
only	4.92
increase	6.56
as	5.22
the	4.98
format	5.56
grows	6.49
more	6.24
popular	6.6
already	5.28
dvd	6.66
player	5.94
be	5.68
half	4.6
as	5.22
expensive	3.54
this	5.06
year	5.38
as	5.22
they	5.62
be	5.68
last	3.74
year	5.38
people	6.16
be	5.68
buying	6.4
the	4.98
technology	6.74
and	5.22
when	4.96
they	5.62
do	5.76
netflix	5.96
be	5.68
one	5.4
of	4.94
the	4.98
first	6.82
thing	5.58
they	5.62
see	6.06
christmas	7.96
this	5.06
year	5.38
will	6.02
be	5.68
huge	6.14
it	5.02
won	8.1
t	4.84
matter	5.4
if	4.66
santa	6.8
claus	5.66
himself	5.42
ride	6.14
into	5.04
scott	5.08
valley	6.26
reed	5.26
say	5.54
if	4.66
we	6.38
re	4.88
just	5.76
give	6.54
away	4.22
the	4.98
house	6.34
on	5.56
promotion	7.74
i	5.92
know	6.1
i	5.92
say	5.54
frown	3.24
i	5.92
ve	4.92
be	5.68
so	5.08
focus	6.12
on	5.56
the	4.98
launch	6.4
on	5.56
grow	6.68
the	4.98
company	5.44
on	5.56
make	6.0
it	5.02
exist	5.9
at	4.9
all	6.22
that	4.94
i	5.92
ve	4.92
lose	2.76
sight	6.18
of	4.94
the	4.98
reason	5.54
we	6.38
re	4.88
do	5.76
this	5.06
in	5.5
the	4.98
first	6.82
place	5.56
to	4.98
create	6.82
something	5.0
real	6.78
that	4.94
can	5.62
stand	5.6
on	5.56
its	4.96
own	6.16
i	5.92
ve	4.92
miss	3.64
the	4.98
forest	6.68
for	5.22
the	4.98
tree	7.12
reed	5.26
look	5.54
at	4.9
me	6.58
curiously	-1
cock	4.8
his	5.56
head	5.96
then	5.34
shake	5.14
it	5.02
he	5.42
s	5.04
not	3.86
accustom	-1
to	4.98
see	6.06
me	6.58
this	5.06
rattle	5.06
historically	-1
i	5.92
ve	4.92
be	5.68
the	4.98
one	5.4
to	4.98
help	6.08
him	5.54
out	4.62
with	5.72
presentation	5.42
with	5.72
pitch	5.62
i	5.92
ve	4.92
help	6.08
him	5.54
soften	-1
his	5.56
message	6.08
help	6.08
him	5.54
pivot	-1
from	5.18
inconvenient	-1
problem	2.98
i	5.92
ve	4.92
try	6.02
mostly	5.8
unsuccessfully	-1
to	4.98
teach	6.56
him	5.54
to	4.98
lighten	-1
tension	2.94
with	5.72
a	5.24
joke	7.62
the	4.98
key	5.82
to	4.98
these	5.1
pitch	5.62
be	5.68
to	4.98
read	6.52
the	4.98
room	5.52
sense	6.3
what	4.8
they	5.62
want	5.7
to	4.98
hear	5.84
and	5.22
then	5.34
give	6.54
that	4.94
to	4.98
them	4.92
without	3.54
lie	2.6
obfuscate	-1
or	4.98
distort	-1
the	4.98
truth	7.42
in	5.5
a	5.24
pitch	5.62
perfection	7.2
isn	4.86
t	4.84
always	6.48
the	4.98
goal	7.02
projection	-1
be	5.68
you	6.24
don	4.98
t	4.84
have	5.82
to	4.98
have	5.82
all	6.22
the	4.98
answer	6.24
if	4.66
you	6.24
appear	5.84
to	4.98
be	5.68
the	4.98
sort	5.28
of	4.94
person	5.54
to	4.98
whom	4.94
they	5.62
ll	4.82
eventually	5.28
come	5.82
i	5.92
be	5.68
not	3.86
that	4.94
person	5.54
sit	5.36
in	5.5
the	4.98
parking	5.02
lot	5.78
and	5.22
reed	5.26
can	5.62
see	6.06
it	5.02
come	5.82
on	5.56
he	5.42
say	5.54
opening	6.2
the	4.98
door	5.38
let	5.38
s	5.04
go	5.54
i	5.92
sit	5.36
for	5.22
a	5.24
while	5.12
click	5.72
through	5.62
the	4.98
slide	5.76
one	5.4
more	6.24
time	5.74
chug	-1
a	5.24
few	4.5
last	3.74
gulp	-1
of	4.94
coffee	7.18
get	5.92
your	5.6
shit	2.5
together	6.8
marc	5.1
reed	5.26
say	5.54
then	5.34
he	5.42
shuts	-1
the	4.98
door	5.38
the	4.98
pitch	5.62
do	5.76
not	3.86
go	5.54
particularly	5.46
well	6.68
though	4.78
they	5.62
didn	4.8
t	4.84
question	4.98
my	6.16
slide	5.76
the	4.98
way	5.24
reed	5.26
have	5.82
the	4.98
firm	5.32
seem	5.24
dubious	-1
and	5.22
within	5.34
a	5.24
few	4.5
day	6.24
one	5.4
of	4.94
their	5.16
analyst	5.56
be	5.68
call	5.74
the	4.98
office	5.12
ask	5.2
question	4.98
that	4.94
i	5.92
didn	4.8
t	4.84
have	5.82
great	7.88
answer	6.24
for	5.22
yet	4.7
eventually	5.28
they	5.62
decide	5.84
to	4.98
fund	6.04
us	6.26
but	4.24
that	4.94
have	5.82
less	4.1
to	4.98
do	5.76
with	5.72
my	6.16
pitch	5.62
than	4.74
reed	5.26
s	5.04
presence	6.02
reed	5.26
be	5.68
a	5.24
know	6.1
quantity	5.8
venture	5.64
capitalist	4.84
catnip	-1
he	5.42
d	4.72
orchestrate	-1
major	5.76
deal	6.32
he	5.42
d	4.72
appear	5.84
reluctantly	-1
on	5.56
the	4.98
cover	5.32
of	4.94
usa	6.58
today	6.22
next	5.62
to	4.98
his	5.56
porsche	-1
people	6.16
with	5.72
money	7.3
trust	7.22
him	5.54
because	5.0
he	5.42
have	5.82
a	5.24
track	5.14
record	5.78
of	4.94
make	6.0
them	4.92
money	7.3
even	5.58
in	5.5
he	5.42
have	5.82
around	5.62
his	5.56
head	5.96
the	4.98
halo	6.2
