	-1
be	5.68
all	6.22
totally	6.02
distract	-1
with	5.72
the	4.98
tylenol	-1
crisis	2.48
as	5.22
you	6.24
might	5.08
remember	6.42
tylenol	-1
be	5.68
kill	1.56
people	6.16
because	5.0
somebody	5.3
put	5.04
stuff	5.58
in	5.5
the	4.98
pill	4.51
the	4.98
meeting	5.46
be	5.68
a	5.24
vast	5.64
meeting	5.46
with	5.72
all	6.22
the	4.98
right	6.54
president	5.86
and	5.22
everything	5.96
that	4.94
be	5.68
orchestrate	-1
well	6.68
but	4.24
be	5.68
futile	-1
because	5.0
they	5.62
have	5.82
other	5.04
thing	5.58
on	5.56
their	5.16
mind	6.04
one	5.4
of	4.94
our	6.08
last	3.74
hope	7.38
be	5.68
for	5.22
j	5.04
j	5.04
johnson	5.4
and	5.22
johnson	5.4
to	4.98
make	6.0
a	5.24
big	6.22
investment	5.82
or	4.98
something	5.0
they	5.62
be	5.68
not	3.86
interested	6.84
	-1
so	5.08
then	5.34
we	6.38
thought	6.38
about	5.16
our	6.08
situation	5.0
if	4.66
we	6.38
didn	4.8
t	4.84
change	5.56
anything	5.34
we	6.38
would	5.38
run	5.48
out	4.62
of	4.94
money	7.3
by	4.98
september	6.34
of	4.94
some	5.02
of	4.94
the	4.98
member	5.94
of	4.94
the	4.98
board	4.76
say	5.54
we	6.38
want	5.7
to	4.98
see	6.06
your	5.6
contingency	-1
plan	6.14
since	5.24
you	6.24
re	4.88
go	5.54
to	4.98
run	5.48
out	4.62
in	5.5
september	6.34
of	4.94
we	6.38
want	5.7
to	4.98
see	6.06
what	4.8
you	6.24
re	4.88
go	5.54
to	4.98
do	5.76
each	5.4
month	5.18
to	4.98
stretch	5.66
out	4.62
those	4.94
month	5.18
and	5.22
do	5.76
some	5.02
conservative	4.54
cut	3.42
and	5.22
all	6.22
the	4.98
rest	7.18
i	5.92
look	5.54
at	4.9
that	4.94
and	5.22
thought	6.38
jeez	-1
i	5.92
just	5.76
put	5.04
this	5.06
team	6.26
together	6.8
to	4.98
start	6.1
to	4.98
send	5.38
people	6.16
home	7.14
that	4.94
would	5.38
just	5.76
have	5.82
a	5.24
devastate	-1
effect	5.16
on	5.56
the	4.98
company	5.44
it	5.02
could	5.52
be	5.68
do	5.76
i	5.92
suppose	4.92
you	6.24
could	5.52
do	5.76
anything	5.34
but	4.24
just	5.76
thought	6.38
that	4.94
be	5.68
a	5.24
terrible	2.84
idea	7.06
by	4.98
this	5.06
time	5.74
i	5.92
have	5.82
hire	6.5
gordon	5.16
binder	-1
as	5.22
my	6.16
chief	6.18
financial	5.42
officer	5.22
say	5.54
gordon	5.16
you	6.24
ve	4.92
get	5.92
to	4.98
figure	5.5
out	4.62
other	5.04
solution	6.84
than	4.74
yield	5.32
to	4.98
the	4.98
pressure	3.66
of	4.94
the	4.98
board	4.76
that	4.94
we	6.38
should	5.24
have	5.82
a	5.24
contingency	-1
plan	6.14
because	5.0
i	5.92
can	5.62
see	6.06
where	5.02
it	5.02
s	5.04
go	5.54
he	5.42
say	5.54
well	6.68
let	5.38
me	6.58
work	5.24
out	4.62
the	4.98
number	5.3
so	5.08
he	5.42
work	5.24
out	4.62
the	4.98
number	5.3
and	5.22
in	5.5
fact	5.9
he	5.42
work	5.24
them	4.92
to	4.98
show	6.24
the	4.98
follow	5.66
if	4.66
we	6.38
start	6.1
cut	3.42
and	5.22
cut	3.42
at	4.9
a	5.24
reasonable	6.38
pace	5.64
we	6.38
w	4.86
ould	-1
last	3.74
until	4.94
december	6.34
of	4.94
but	4.24
we	6.38
would	5.38
be	5.68
out	4.62
of	4.94
people	6.16
and	5.22
out	4.62
of	4.94
money	7.3
that	4.94
wasn	4.63
t	4.84
a	5.24
happy	8.3
outlook	5.88
gordon	5.16
say	5.54
that	4.94
s	5.04
the	4.98
way	5.24
it	5.02
look	5.54
and	5.22
i	5.92
say	5.54
well	6.68
maybe	4.7
we	6.38
can	5.62
talk	6.06
the	4.98
board	4.76
out	4.62
of	4.94
the	4.98
contingency	-1
plan	6.14
if	4.66
we	6.38
have	5.82
a	5.24
well	6.68
plan	6.14
that	4.94
would	5.38
be	5.68
that	4.94
we	6.38
would	5.38
have	5.82
another	5.2
way	5.24
to	4.98
raise	6.74
money	7.3
like	7.22
do	5.76
a	5.24
public	5.18
offering	6.32
now	5.9
genentech	-1
have	5.82
have	5.82
their	5.16
public	5.18
offering	6.32
in	5.5
and	5.22
their	5.16
stock	5.8
have	5.82
go	5.54
up	6.14
quite	5.32
a	5.24
bit	4.54
since	5.24
that	4.94
time	5.74
though	4.78
not	3.86
as	5.22
high	6.64
as	5.22
it	5.02
be	5.68
right	6.54
during	5.2
the	4.98
offering	6.32
when	4.96
it	5.02
spurt	-1
out	4.62
of	4.94
sight	6.18
but	4.24
the	4.98
precedent	-1
of	4.94
be	5.68
a	5.24
public	5.18
company	5.44
be	5.68
pretty	7.32
attractive	7.48
so	5.08
we	6.38
decide	5.84
to	4.98
do	5.76
that	4.94
we	6.38
would	5.38
become	5.7
a	5.24
public	5.18
company	5.44
well	6.68
the	4.98
board	4.76
didn	4.8
t	4.84
get	5.92
talk	6.06
out	4.62
of	4.94
its	4.96
contingency	-1
plan	6.14
they	5.62
say	5.54
you	6.24
want	5.7
to	4.98
go	5.54
be	5.68
a	5.24
public	5.18
company	5.44
why	4.98
we	6.38
think	6.2
you	6.24
re	4.88
smoking	3.1
dope	3.5
and	5.22
you	6.24
well	6.68
have	5.82
your	5.6
contingency	-1
plan	6.14
anyway	5.12
hughes	5.06
why	4.98
do	5.76
they	5.62
think	6.2
you	6.24
be	5.68
smoking	3.1
dope	3.5
rathmann	-1
the	4.98
company	5.44
didn	4.8
t	4.84
have	5.82
anything	5.34
yet	4.7
we	6.38
really	5.84
be	5.68
struggle	3.4
to	4.98
try	6.02
to	4.98
say	5.54
that	4.94
we	6.38
have	5.82
do	5.76
anything	5.34
we	6.38
be	5.68
very	6.12
young	6.82
we	6.38
start	6.1
our	6.08
first	6.82
research	6.46
with	5.72
a	5.24
couple	7.3
of	4.94
people	6.16
in	5.5
the	4.98
spring	7.16
of	4.94
and	5.22
it	5.02
be	5.68
now	5.9
december	6.34
of	4.94
you	6.24
really	5.84
be	5.68
hard	4.1
press	5.36
to	4.98
say	5.54
you	6.24
have	5.82
make	6.0
any	5.22
remarkable	7.3
discovery	6.54
we	6.38
certainly	6.06
didn	4.8
t	4.84
own	6.16
anything	5.34
we	6.38
didn	4.8
t	4.84
have	5.82
epo	-1
we	6.38
didn	4.8
t	4.84
have	5.82
gcsf	-1
later	4.6
know	6.1
as	5.22
epogen	-1
and	5.22
nupogen	-1
we	6.38
have	5.82
this	5.06
plan	6.14
for	5.22
hepatitis	-1
vaccine	-1
but	4.24
by	4.98
that	4.94
time	5.74
merck	-1
and	5.22
chiron	-1
have	5.82
gotten	5.42
together	6.8
and	5.22
they	5.62
have	5.82
one	5.4
so	5.08
the	4.98
best	7.18
we	6.38
have	5.82
be	5.68
a	5.24
poor	2.32
second	5.38
the	4.98
animal	6.8
program	5.68
that	4.94
we	6.38
have	5.82
hadn	4.52
t	4.84
go	5.54
anywhere	5.34
there	5.1
wasn	4.63
t	4.84
any	5.22
real	6.78
hope	7.38
for	5.22
a	5.24
lot	5.78
of	4.94
these	5.1
vaccine	-1
for	5.22
animal	6.8
because	5.0
the	4.98
farmer	6.88
be	5.68
put	5.04
huge	6.14
pressure	3.66
on	5.56
the	4.98
pricing	-1
and	5.22
you	6.24
couldn	4.49
t	4.84
get	5.92
what	4.8
you	6.24
need	4.84
the	4.98
chemical	4.18
program	5.68
hadn	4.52
t	4.84
gotten	5.42
off	4.02
the	4.98
ground	5.26
yet	4.7
we	6.38
didn	4.8
t	4.84
have	5.82
any	5.22
evidence	5.64
that	4.94
we	6.38
could	5.52
make	6.0
chemical	4.18
cheaper	6.08
than	4.74
the	4.98
usual	5.22
way	5.24
of	4.94
make	6.0
chemical	4.18
we	6.38
have	5.82
an	4.84
early	5.66
diagnostic	5.02
program	5.68
at	4.9
abbott	-1
but	4.24
they	5.62
have	5.82
total	5.78
control	5.38
of	4.94
that	4.94
so	5.08
what	4.8
be	5.68
we	6.38
go	5.54
to	4.98
have	5.82
hughes	5.06
so	5.08
the	4.98
ipo	-1
be	5.68
a	5.24
desperation	2.7
move	5.72
rathmann	-1
yes	6.74
it	5.02
be	5.68
the	4.98
only	4.92
thing	5.58
be	5.68
that	4.94
by	4.98
the	4.98
summer	6.4
we	6.38
do	5.76
have	5.82
some	5.02
thing	5.58
to	4.98
talk	6.06
about	5.16
and	5.22
we	6.38
played	6.38
them	4.92
very	6.12
heavily	4.74
but	4.24
as	5.22
of	4.94
december	6.34
they	5.62
weren	-1
t	4.84
too	5.22
far	4.38
off	4.02
when	4.96
the	4.98
board	4.76
say	5.54
you	6.24
re	4.88
smoking	3.1
dope	3.5
we	6.38
say	5.54
well	6.68
come	5.82
on	5.56
guy	5.92
we	6.38
need	4.84
a	5.24
little	4.6
more	6.24
help	6.08
than	4.74
that	4.94
at	4.9
fred	5.04
frank	5.94
s	5.04
suggestion	5.84
we	6.38
look	5.54
at	4.9
another	5.2
realm	5.65
of	4.94
financing	5.64
tape	5.2
interruption	-1
fred	5.04
frank	5.94
say	5.54
you	6.24
need	4.84
money	7.3
you	6.24
raise	6.74
nineteen	-1
million	7.38
but	4.24
it	5.02
s	5.04
go	5.54
to	4.98
be	5.68
go	5.54
by	4.98
the	4.98
summer	6.4
of	4.94
so	5.08
between	5.1
now	5.9
and	5.22
then	5.34
all	6.22
we	6.38
	-1
rathmann	-1
hughes	5.06
rdihmann	-1
hughes	5.06
rathmann	-1
have	5.82
to	4.98
do	5.76
be	5.68
raise	6.74
five	5.24
million	7.38
dollar	7.02
from	5.18
the	4.98
original	6.36
investor	5.94
so	5.08
i	5.92
go	5.54
to	4.98
our	6.08
first	6.82
round	5.54
investor	5.94
most	6.22
of	4.94
whom	4.94
where	5.02
on	5.56
our	6.08
board	4.76
and	5.22
say	5.54
look	5.54
if	4.66
you	6.24
put	5.04
in	5.5
one	5.4
for	5.22
four	5.2
or	4.98
one	5.4
for	5.22
five	5.24
we	6.38
ll	4.82
be	5.68
able	6.56
to	4.98
raise	6.74
five	5.24
million	7.38
and	5.22
you	6.24
ll	4.82
help	6.08
us	6.26
attract	6.72
more	6.24
our	6.08
board	4.76
receive	6.5
this	5.06
proposal	6.6
in	5.5
total	5.78
silence	5.14
tape	5.2
side	5.12
bj	-1
so	5.08
i	5.92
say	5.54
this	5.06
be	5.68
a	5.24
proposal	6.6
by	4.98
fred	5.04
frank	5.94
a	5.24
really	5.84
respect	7.34
financial	5.42
wizard	-1
what	4.8
we	6.38
need	4.84
to	4.98
do	5.76
now	5.9
be	5.68
to	4.98
get	5.92
everybody	6.2
together	6.8
and	5.22
if	4.66
we	6.38
could	5.52
get	5.92
start	6.1
with	5.72
an	4.84
investment	5.82
of	4.94
maybe	4.7
one	5.4
dollar	7.02
for	5.22
every	5.64
four	5.2
or	4.98
five	5.24
and	5.22
it	5.02
be	5.68
dead	2.0
silent	5.12
i	5.92
never	3.34
get	5.92
a	5.24
no	3.48
i	5.92
didn	4.8
t	4.84
get	5.92
a	5.24
yes	6.74
i	5.92
didn	4.8
t	4.84
get	5.92
a	5.24
maybe	4.7
it	5.02
be	5.68
just	5.76
that	4.94
there	5.1
wasn	4.63
t	4.84
anybody	4.96
in	5.5
that	4.94
room	5.52
that	4.94
want	5.7
more	6.24
stock	5.8
in	5.5
there	5.1
be	5.68
nobody	3.64
in	5.5
that	4.94
room	5.52
that	4.94
have	5.82
any	5.22
appetite	-1
for	5.22
any	5.22
far	4.38
investment	5.82
in	5.5
this	5.06
company	5.44
at	4.9
this	5.06
stage	5.72
do	5.76
your	5.6
heart	7.22
sink	3.79
i	5.92
be	5.68
very	6.12
shock	3.54
because	5.0
i	5.92
thought	6.38
fred	5.04
frank	5.94
s	5.04
name	5.74
would	5.38
mean	3.68
a	5.24
lot	5.78
i	5.92
be	5.68
not	3.86
try	6.02
to	4.98
push	4.44
for	5.22
more	6.24
investment	5.82
this	5.06
be	5.68
fred	5.04
frank	5.94
s	5.04
suggestion	5.84
that	4.94
go	5.54
over	4.82
like	7.22
a	5.24
thud	-1
so	5.08
gordon	5.16
and	5.22
i	5.92
have	5.82
a	5.24
talk	6.06
after	5.08
that	4.94
and	5.22
say	5.54
how	4.68
be	5.68
we	6.38
go	5.54
to	4.98
raise	6.74
the	4.98
money	7.3
gordon	5.16
say	5.54
i	5.92
think	6.2
we	6.38
ve	4.92
get	5.92
to	4.98
face	6.12
reality	5.94
we	6.38
re	4.88
not	3.86
get	5.92
it	5.02
out	4.62
of	4.94
other	5.04
company	5.44
we	6.38
re	4.88
not	3.86
get	5.92
it	5.02
out	4.62
of	4.94
investor	5.94
there	5.1
s	5.04
only	4.92
one	5.4
possibility	6.4
we	6.38
have	5.82
to	4.98
go	5.54
public	5.18
well	6.68
when	4.96
you	6.24
do	5.76
something	5.0
that	4.94
desperate	3.12
why	4.98
the	4.98
board	4.76
say	5.54
we	6.38
be	5.68
smoking	3.1
dope	3.5
because	5.0
you	6.24
really	5.84
come	5.82
to	4.98
that	4.94
conclusion	5.66
by	4.98
default	4.2
you	6.24
didn	4.8
t	4.84
have	5.82
any	5.22
good	7.2
reason	5.54
except	4.7
that	4.94
you	6.24
knew	5.94
that	4.94
nothing	3.9
else	4.76
be	5.68
work	5.24
that	4.94
s	5.04
not	3.86
a	5.24
very	6.12
good	7.2
reason	5.54
so	5.08
gordon	5.16
say	5.54
george	5.26
i	5.92
know	6.1
the	4.98
people	6.16
at	4.9
smith	5.1
barney	5.18
i	5.92
think	6.2
i	5.92
could	5.52
get	5.92
them	4.92
to	4.98
agree	6.7
to	4.98
be	5.68
our	6.08
banker	5.06
so	5.08
when	4.96
we	6.38
finally	5.58
hit	4.58
the	4.98
board	4.76
with	5.72
the	4.98
idea	7.06
that	4.94
we	6.38
want	5.7
to	4.98
go	5.54
public	5.18
gordon	5.16
s	5.04
proposal	6.6
be	5.68
that	4.94
the	4.98
lead	6.28
banker	5.06
would	5.38
be	5.68
smith	5.1
barney	5.18
because	5.0
he	5.42
have	5.82
friend	7.66
and	5.22
he	5.42
d	4.72
gotten	5.42
a	5.24
kind	7.24
of	4.94
a	5.24
partial	4.84
yes	6.74
out	4.62
of	4.94
them	4.92
well	6.68
then	5.34
bill	3.64
bowes	-1
say	5.54
if	4.66
you	6.24
get	5.92
smith	5.1
barney	5.18
i	5.92
think	6.2
i	5.92
could	5.52
get	5.92
dean	5.28
witter	-1
and	5.22
maybe	4.7
montgomery	5.52
to	4.98
be	5.68
interested	6.84
and	5.22
why	4.98
don	4.98
t	4.84
we	6.38
pursue	5.68
that	4.94
so	5.08
we	6.38
say	5.54
at	4.9
least	4.0
we	6.38
want	5.7
authority	4.74
to	4.98
explore	6.37
this	5.06
we	6.38
re	4.88
not	3.86
go	5.54
to	4.98
ask	5.2
the	4.98
board	4.76
for	5.22
approval	6.98
to	4.98
go	5.54
public	5.18
that	4.94
s	5.04
a	5.24
long	4.74
way	5.24
away	4.22
but	4.24
we	6.38
don	4.98
t	4.84
want	5.7
somebody	5.3
think	6.2
that	4.94
we	6.38
re	4.88
off	4.02
the	4.98
wall	4.98
here	5.48
we	6.38
want	5.7
you	6.24
to	4.98
at	4.9
least	4.0
support	6.44
the	4.98
idea	7.06
that	4.94
we	6.38
re	4.88
go	5.54
to	4.98
explore	6.37
this	5.06
and	5.22
they	5.62
say	5.54
okay	6.56
you	6.24
can	5.62
explore	6.37
it	5.02
all	6.22
you	6.24
want	5.7
but	4.24
i	5.92
don	4.98
t	4.84
think	6.2
you	6.24
will	6.02
get	5.92
very	6.12
far	4.38
so	5.08
we	6.38
lock	4.58
onto	5.14
smith	5.1
barney	5.18
and	5.22
we	6.38
found	6.54
that	4.94
dean	5.28
witter	-1
and	5.22
montgomery	5.52
be	5.68
willing	6.4
to	4.98
join	6.22
in	5.5
on	5.56
the	4.98
offering	6.32
by	4.98
the	4.98
next	5.62
board	4.76
meeting	5.46
which	4.94
be	5.68
march	5.78
we	6.38
say	5.54
we	6.38
would	5.38
like	7.22
to	4.98
go	5.54
ahead	6.08
with	5.72
three	5.72
banker	5.06
what	4.8
turn	5.2
them	4.92
towards	5.72
amgen	-1
what	4.8
be	5.68
you	6.24
offering	6.32
at	4.9
that	4.94
point	5.42
i	5.92
suspect	3.14
more	6.24
than	4.74
anything	5.34
else	4.76
we	6.38
have	5.82
a	5.24
lot	5.78
of	4.94
different	5.38
pitch	5.62
we	6.38
kind	7.24
of	4.94
figure	5.5
out	4.62
the	4.98
idea	7.06
that	4.94
we	6.38
be	5.68
the	4.98
second	5.38
generation	5.5
we	6.38
weren	-1
t	4.84
biogen	-1
and	5.22
we	6.38
weren	-1
t	4.84
genentech	-1
therefore	5.08
we	6.38
obviously	5.54
weren	-1
t	4.84
first	6.82
generation	5.5
so	5.08
we	6.38
be	5.68
second	5.38
generation	5.5
as	5.22
a	5.24
second	5.38
generation	5.5
company	5.44
we	6.38
be	5.68
do	5.76
thing	5.58
differently	-1
one	5.4
be	5.68
we	6.38
have	5.82
a	5.24
very	6.12
powerful	7.08
gene	5.42
synthesis	5.7
capability	-1
which	4.94
right	6.54
up	6.14
to	4.98
that	4.94
point	5.42
be	5.68
precious	7.34
within	5.34
about	5.16
two	5.4
year	5.38
apparatus	5.76
be	5.68
come	5.82
up	6.14
and	5.22
you	6.24
could	5.52
do	5.76
your	5.6
gene	5.42
synthesis	5.7
in	5.5
the	4.98
kitchen	6.04
but	4.24
right	6.54
then	5.34
that	4.94
be	5.68
very	6.12
valuable	7.12
we	6.38
also	5.42
have	5.82
a	5.24
very	6.12
broad	5.58
portfolio	5.94
and	5.22
although	4.58
that	4.94
be	5.68
very	6.12
suspicious	3.28
to	4.98
some	5.02
people	6.16
a	5.24
lot	5.78
of	4.94
people	6.16
	-1
be	5.68
rather	4.98
impressed	7.24
by	4.98
the	4.98
fact	5.9
that	4.94
if	4.66
this	5.06
doesn	4.71
t	4.84
work	5.24
you	6.24
ve	4.92
get	5.92
that	4.94
and	5.22
if	4.66
that	4.94
doesn	4.71
t	4.84
work	5.24
you	6.24
ve	4.92
get	5.92
that	4.94
and	5.22
so	5.08
on	5.56
and	5.22
so	5.08
ibrth	-1
in	5.5
many	5.82
way	5.24
we	6.38
mimicked	-1
genentech	-1
so	5.08
we	6.38
have	5.82
animal	6.8
program	5.68
some	5.02
chemical	4.18
program	5.68
diagnostic	5.02
program	5.68
and	5.22
some	5.02
pharmaceutical	-1
program	5.68
so	5.08
it	5.02
look	5.54
as	5.22
though	4.78
we	6.38
be	5.68
unleash	-1
second	5.38
generation	5.5
technology	6.74
across	4.94
the	4.98
board	4.76
and	5.22
there	5.1
be	5.68
a	5.24
lot	5.78
of	4.94
potential	6.68
payoff	-1
hie	-1
other	5.04
thing	5.58
that	4.94
we	6.38
actually	5.3
do	5.76
talk	6.06
about	5.16
in	5.5
the	4.98
early	5.66
part	4.98
of	4.94
be	5.68
very	6.12
limited	4.22
that	4.94
s	5.04
what	4.8
the	4.98
board	4.76
saw	5.44
you	6.24
really	5.84
aren	-1
t	4.84
ready	6.58
you	6.24
haven	6.54
t	4.84
get	5.92
much	5.74
to	4.98
talk	6.06
about	5.16
except	4.7
that	4.94
you	6.24
ve	4.92
spent	4.76
twelve	5.38
or	4.98
thirteen	-1
million	7.38
out	4.62
of	4.94
nineteen	-1
million	7.38
and	5.22
so	5.08
you	6.24
must	4.82
have	5.82
do	5.76
something	5.0
with	5.72
it	5.02
in	5.5
those	4.94
day	6.24
by	4.98
the	4.98
way	5.24
there	5.1
be	5.68
some	5.02
logic	6.22
in	5.5
that	4.94
that	4.94
be	5.68
that	4.94
the	4.98
value	6.36
of	4.94
what	4.8
your	5.6
company	5.44
be	5.68
some	5.02
percentage	5.2
of	4.94
what	4.8
you	6.24
d	4.72
spent	4.76
hughes	5.06
even	5.58
though	4.78
there	5.1
wasn	4.63
t	4.84
a	5.24
product	5.56
rathmann	-1
even	5.58
though	4.78
there	5.1
wasn	4.63
t	4.84
a	5.24
product	5.56
even	5.58
more	6.24
specious	-1
be	5.68
the	4.98
value	6.36
of	4.94
a	5.24
ph	5.18
d	4.72
on	5.56
your	5.6
payroll	-1
a	5.24
ph	5.18
d	4.72
be	5.68
very	6.12
precious	7.34
it	5.02
suggest	5.52
that	4.94
you	6.24
d	4.72
corner	4.74
some	5.02
real	6.78
talent	7.06
so	5.08
there	5.1
be	5.68
actually	5.3
calculation	5.44
at	4.9
that	4.94
time	5.74
of	4.94
a	5.24
market	6.28
value	6.36
per	5.0
ph	5.18
d	4.72
you	6.24
would	5.38
compare	5.32
yourself	6.24
with	5.72
the	4.98
other	5.04
guy	5.92
and	5.22
i	5.92
suppose	4.92
if	4.66
you	6.24
think	6.2
about	5.16
it	5.02
that	4.94
way	5.24
genentech	-1
s	5.04
market	6.28
value	6.36
be	5.68
about	5.16
seventy	5.44
million	7.38
dollar	7.02
they	5.62
probably	5.64
have	5.82
seventy	5.44
ph	5.18
d	4.72
s	5.04
the	4.98
go	5.54
rate	5.34
be	5.68
a	5.24
million	7.38
dollar	7.02
per	5.0
ph	5.18
d	4.72
we	6.38
have	5.82
probably	5.64
twenty	5.9
ph	5.18
d	4.72
s	5.04
we	6.38
didn	4.8
t	4.84
know	6.1
what	4.8
market	6.28
cap	5.56
we	6.38
would	5.38
shoot	3.46
for	5.22
but	4.24
it	5.02
be	5.68
about	5.16
two	5.4
hundred	5.82
million	7.38
when	4.96
we	6.38
go	5.54
out	4.62
so	5.08
we	6.38
have	5.82
a	5.24
pretty	7.32
good	7.2
yield	5.32
per	5.0
ph	5.18
d	4.72
but	4.24
it	5.02
be	5.68
mostly	5.8
because	5.0
the	4.98
market	6.28
warm	6.72
up	6.14
there	5.1
for	5.22
quite	5.32
a	5.24
while	5.12
during	5.2
then	5.34
it	5.02
cool	7.2
off	4.02
what	4.8
we	6.38
offer	6.62
these	5.1
people	6.16
be	5.68
in	5.5
a	5.24
warm	6.72
market	6.28
they	5.62
be	5.68
look	5.54
for	5.22
a	5.24
piece	5.26
of	4.94
property	5.86
with	5.72
promise	7.18
but	4.24
as	5.22
it	5.02
start	6.1
to	4.98
cool	7.2
off	4.02
of	4.94
course	5.42
they	5.62
ll	4.82
turn	5.2
their	5.16
back	5.18
there	5.1
be	5.68
no	3.48
long	4.74
term	4.94
friend	7.66
in	5.5
this	5.06
business	5.94
hughes	5.06
be	5.68
you	6.24
talk	6.06
at	4.9
that	4.94
point	5.42
about	5.16
become	5.7
eventually	5.28
a	5.24
fully	6.18
integrate	-1
pharmaceutical	-1
company	5.44
rathmann	-1
no	3.48
we	6.38
didn	4.8
t	4.84
talk	6.06
that	4.94
way	5.24
and	5.22
that	4.94
be	5.68
largely	5.96
because	5.0
on	5.56
our	6.08
board	4.76
be	5.68
an	4.84
executive	5.58
vice	4.16
president	5.86
of	4.94
abbott	-1
lab	5.44
kirk	5.24
raab	-1
there	5.1
be	5.68
two	5.4
phrase	5.44
that	4.94
be	5.68
forbidden	3.36
at	4.9
our	6.08
board	4.76
meeting	5.46
i	5.92
ll	4.82
tell	5.42
you	6.24
it	5.02
all	6.22
change	5.56
but	4.24
at	4.9
the	4.98
begin	6.28
there	5.1
be	5.68
two	5.4
phrase	5.44
one	5.4
be	5.68
well	6.68
genentech	-1
do	5.76
this	5.06
or	4.98
this	5.06
the	4.98
classic	6.58
pharmaceutical	-1
mentality	-1
be	5.68
that	4.94
genentech	-1
be	5.68
a	5.24
fly	6.32
by	4.98
night	6.22
it	5.02
wasn	4.63
t	4.84
go	5.54
anywhere	5.34
so	5.08
don	4.98
t	4.84
give	6.54
us	6.26
that	4.94
crap	3.34
that	4.94
because	5.0
they	5.62
re	4.88
do	5.76
it	5.02
it	5.02
s	5.04
worth	6.78
do	5.76
not	3.86
quite	5.32
that	4.94
strong	7.06
but	4.24
pretty	7.32
close	4.94
then	5.34
the	4.98
other	5.04
one	5.4
be	5.68
we	6.38
want	5.7
to	4.98
be	5.68
a	5.24
pharmaceutical	-1
company	5.44
then	5.34
we	6.38
would	5.38
get	5.92
the	4.98
lecture	4.46
from	5.18
abbott	-1
you	6.24
don	4.98
t	4.84
have	5.82
any	5.22
idea	7.06
what	4.8
be	5.68
a	5.24
pharmaceutical	-1
company	5.44
be	5.68
you	6.24
don	4.98
t	4.84
know	6.1
how	4.68
much	5.74
you	6.24
re	4.88
go	5.54
to	4.98
have	5.82
to	4.98
spend	5.04
and	5.22
how	4.68
much	5.74
you	6.24
re	4.88
go	5.54
to	4.98
have	5.82
to	4.98
do	5.76
and	5.22
how	4.68
many	5.82
people	6.16
you	6.24
re	4.88
go	5.54
to	4.98
have	5.82
to	4.98
add	5.9
it	5.02
s	5.04
a	5.24
mile	5.04
wide	5.46
problem	2.98
you	6.24
ve	4.92
get	5.92
you	6.24
re	4.88
nut	5.86
to	4.98
even	5.58
talk	6.06
about	5.16
it	5.02
so	5.08
those	4.94
be	5.68
two	5.4
thing	5.58
i	5.92
learn	6.7
not	3.86
to	4.98
talk	6.06
about	5.16
